0,id,id_old,date,reviewer_id,reviewer_name,text,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,languages_detect
2306,242216,559560632,04-11-2019,175514615,Nelson,"The Familien apartment is situated in the Prater area, where the magnificent 19th century Vienna ferris wheel is located. It's a block and a half from the Ubahn and public transportation and just a 20-25 minute walk from the old town. The apartment itself is, for the money, quite large and well equipped and is very cozy. Check-in was simple and the host was fantastic with quick responses and thoughtful checkups. <br/>As mentioned, it's very close to the ferris wheel and amusement park (which is quite fun even if you don't ride the rides), and there are some surprisingly good restaurants. Just a block away, the Gasthaus zum Māhrischen Sparzen was spectacular.<br/>Great place; great hosts.",Apartment in the green at Prater,1271221,Familien,Leopoldstadt,48.2202,16.39907,Entire home/apt,40,5,204,22-11-2021,1.68,2,202,12,en
2307,242216,569671762,27-11-2019,45522272,Jean,"Excellent place, good location, not expensive... I will come again for sure. Cheers.",Apartment in the green at Prater,1271221,Familien,Leopoldstadt,48.2202,16.39907,Entire home/apt,40,5,204,22-11-2021,1.68,2,202,12,en
2308,242216,571545539,01-12-2019,53587934,Jakub,"We spent a longer weekend at this apartment and it was cozy and comfortable with all that you need to have a nice stay. Exactly as showed on the pictures.<br/><br/>It is well situated, really close to the Metro line (same as the train station and city center) and in the nice Prater area. You can be in the middle of town in no time.<br/><br/>The host were fantastic, ready to help ans fast to respond. The checking in was flexible and easy.<br/><br/>I would definitively recommend the stay.",Apartment in the green at Prater,1271221,Familien,Leopoldstadt,48.2202,16.39907,Entire home/apt,40,5,204,22-11-2021,1.68,2,202,12,en
2309,242216,591859624,12-01-2020,278416016,Georg,"sehr schöne, sauber Wohnung. Gerne wieder",Apartment in the green at Prater,1271221,Familien,Leopoldstadt,48.2202,16.39907,Entire home/apt,40,5,204,22-11-2021,1.68,2,202,12,de
2310,242216,605259964,14-02-2020,15046394,Laurentiu,"Everything was as I expected. Very good conditions, good location close to public transport, good communication.",Apartment in the green at Prater,1271221,Familien,Leopoldstadt,48.2202,16.39907,Entire home/apt,40,5,204,22-11-2021,1.68,2,202,12,en
2311,242216,659385556,01-09-2020,58654234,Tamara,Alles war super!Tolle Kommunikation,Apartment in the green at Prater,1271221,Familien,Leopoldstadt,48.2202,16.39907,Entire home/apt,40,5,204,22-11-2021,1.68,2,202,12,en
2312,242216,4.13E+17,23-07-2021,115828893,Philipp,Ok,Apartment in the green at Prater,1271221,Familien,Leopoldstadt,48.2202,16.39907,Entire home/apt,40,5,204,22-11-2021,1.68,2,202,12,af
2313,242287,712012,12-11-2011,216728,Auri,"We had a wonderful four-night stay in this district 3 holiday apartment. It matched the posted description, and we were very pleased to find some unexpected toys for our young daughter.  Julia always responded promptly to my questions, and very quickly helped us resolve some minor issues that we had upon arrival. ",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2314,242287,809140,27-12-2011,1528347,Adriana,"I spent some wonderful days in Vienna, including my birthday on December 24. Excellent accommodation, apartment location close to downtown. I recommend the site and are all convinced that I will use his services. Adriana",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2315,242287,1082269,04-04-2012,1787742,Gabriel,"El apartamento era hermoso pero tuvimos unos inconvenientes con la segunda cama, eran dos matrimoniales. La cama no estaba en perfecto estado y no se armaba bien, dejando una parte que se separaba de la cama y dificultaba para dormir. La segunda cama es el sillon que se ve en la foto que se hace cama. Despues de eso el apartamento era muy lindo y comodo. No tiene ascensor, en la publicacion no dice que lo tenga, es solo un aviso. También tiene solo dos camas, asi que una familia con hijos deberan dormir los hijos en la misma cama. ",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,es
2316,242287,4416374,04-05-2013,5409797,Rodney,"This flat was in an excellent condition in a great location, close to the tram to get down to the Opera House and all the tourist spots. There were many handy supermarkets in the area and the kitchen was well equipped so that self catering was easy.<br/>Booking and all necessary information was hassle free, the host was very helpful and prompt with replies to all our questions. We arrived late in the evening and the key was available. <br/>We would recommend to family and friends, but do keep in mind that there is no lift and the bed is wall to wall so crawling in and out of bed via the foot end of the bed was a challenge at times. ",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2317,242287,6121196,30-07-2013,7700414,Ryan,Could not have been a better stay in Vienna.  <br/><br/>Julia  is an excellent host. She met us upon our arrival to a spotless apartment and she gave directions to get there. I came from the airport and it was only one train ride away. <br/><br/>The airline lost my luggage on the way over and she was more than helpful when talking with the airport in German to ensure my bag made it to the apartment location with no troubles. Thanks again for that. <br/><br/>You'll have no troubles making yourself at home here. Kitchen is fully usable and the bedroom provides a great sleep. There's a TV and large living room to lounge in <br/><br/>Would highly recommend this unit for any first time traveller to Vienna. ,Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2318,242287,10645954,01-03-2014,1875730,Cécile,"Julia is really very nice and always lends to answer all our questions! The apartment is situated well, near the streetcar and near the subway and we can join easily the center of Vienna on foot! The apartment is very clean, pleasant and functional!",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2319,242287,10653036,01-03-2014,5069524,Ivan,The reservation was canceled 7 days before arrival. This is an automated posting.,Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2320,242287,11667122,11-04-2014,13266834,Jacky,Lovely apartment and a perfect location ! The host was very helpful and even provided us with maps and information about the city upon arrival! I would recommend it to anyone planning on visiting Vienna for a couple of days or even weeks!,Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2321,242287,12211048,26-04-2014,1205394,Aleksandar,"Super gostoljubivi.<br/>Od velike pomoci za sve sto nam je trebalo.",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,sl
2322,242287,12405661,01-05-2014,13823818,Joeann,"My mom and I had a really pleasant stay here. Great location, really close to the old town and Belvedere palace. Mostly importantly, super clean and the kitchen has everything we needed. Would really recommend ppl to book this appartment if they plan to visit Vienna! :)",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2323,242287,30081980,17-04-2015,14095374,Johannes,"Sehr netter Kontakt, auch wenn wir uns nicht persoenlich getroffen haben! Die Wohnung ist nett und sauber, die Bilder und die Beschreibung sind zutreffend. Das Belvedere in der Naehe ist echt huebsch, und die Anbindung mit der Strassenbahn ist auch gut. Es ist auch so zentru (Hidden by Airbnb) ah, dass man zur Not laufen kann ;)",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,de
2324,242287,33080832,25-05-2015,6678628,Vince,Nice and clean apartment. Julia is a very good communicator and very quick to respond. <br/>A very nice time in Vienna. <br/>Thank you!,Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2325,242287,36544046,29-06-2015,9989534,Gordon,"This was the ultimate stay! Everything from communication, to cleanliness to location. <br/>Couldn't be happier :)",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2326,242287,78525959,07-06-2016,16386372,Silvia,"Siamo stati nell'appartamento di Julia quattro giorni: è grande e luminoso, dotato di tutti i comfort, situato in una zona ben collegata al centro e all'aeroporto. Favoloso il checkin automatico, che permette l'accoglienza a qualunque ora senza nessuna difficoltà.  Julia è un host eccellente, precisa e tempestiva nelle risposte a mail e messaggi. Insomma, non posso che consigliarvi questa sistemazione per un vostro soggiorno a  Vienna!",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,it
2327,242287,104313074,26-09-2016,48477334,Michaela,"Die großartige und sehr freundliche Kommunikation der Gastgeberin hat uns Ankunft, Aufenthalt und Abreise extrem angenehm gemacht! <br/>Unser Ziel, die Marxhalle und der Hauptbahnhof sind in Laufnähe und selbst das historische Zentrum kann man mit einem schönen Spaziergang durch den Belvedere Garten gut erreichen.  Die Wohnung selbst ist nicht riesig, aber groß genug und war hervorragend ausgestattet, inkl Info-material. Fragen wurden sofort und freundlich beantwortet und eine größere Hilfsbereitschaft, als von diesen Gastgebern kann man kaum erwarten. Großes Danke nochmal von uns allen!!",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,de
2328,242287,113873011,14-11-2016,10115257,Mehmet Ali,"everything was good. owner helped us when we have questions. apartment is very good & clean. it is not located far from the center. it is easy to arrive at center. price is good. if i come to Vienna again, i would definitely stay here",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2329,242287,124580131,02-01-2017,68387795,Alberto,Es un apartamento a lado del palacio de belvedere. La ubicación es muy buena y puede ir andando perfectamente a la<br/>zona del centro. Hay un par de supermercados en la zona para las compras. El parlamento tiene una habitación y es muy acogedor.,Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,es
2330,242287,138776656,21-03-2017,70996496,Camille,The apartment was absolutely perfect and any query I had was answered with efficiency. I stayed here for three weeks for work and it felt like home throughout. All the facilities I required were there and the heating was sufficient to keep the place nice and warm. The location was also perfect - a fifteen minute walk from the old city. Many thanks for such a lovely stay and for being so attentive. I would highly recommend this place.,Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2331,242287,162736489,22-06-2017,28243738,Filip,"Sehr schöne und ruhige Wohnung, mit Sicherheit zu empfehlen, auch die heissen Tage im Sommer konnte ich da problemlos überleben. Den Besitzer habe ich persönlich zwar nicht kennengelernt, aber von Kommunikation her sehr nett, reagiert bliztschnell und ist jederzeit bereit die Probleme zu lösen. Ich würde auf jeden Fall wieder kommen, vielen Dank.",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,de
2332,242287,201886239,09-10-2017,9150399,Lukasz,great location! super host! all OK!,Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2333,242287,202892799,13-10-2017,53045568,Leigh,"Great place to stay, very central once you know they transport system, it is not on the Underground, but the trams are very good once you work them out!  We found the complimentary map most useful for finding our way around.  Staying in an old apartment block is very atmospheric - we wondered who had lived there before!",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2334,242287,212836710,19-11-2017,5214389,Wolfgang Und Josephine,"Liebe Julia, vielen Dank für den tollen Aufenthalt bei Euch! Die Wohnung war sauber und schön eingerichtet! Die Betten SEHR gemütlich, haben toll geschlafen und es war eine super ruhige Gegend!<br/>Danke besonders für die sehr liebe Aufmerksamkeit und Fürsorge. Wir haben uns sehr willkommen gefüllt!! Alles hat perfekt gepasst!! Viele Grüße Josephine und Wolfgang",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,de
2335,242287,216719565,05-12-2017,9951878,Andrea,"The apartment itself was clean, comfortable and as advertised. It was about a 20-30 minute walk to most places in the city center. There were many good restaurants (including a brewery) that were within 5-10 mins of the flat. The hosts were wonderful, very responsive and accommodating. Overall a great stay!",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2336,242287,218124502,11-12-2017,10301082,Samuel,Very nice flat which was conveniently located near the centre of Vienna. Communication was very easy by (Hidden by Airbnb) and the key box allowed 24 hour check in.,Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2337,242287,224829572,04-01-2018,41136396,Tilmann,"Nette Wohnung in guter Lage, öffentlich gut erreichbar und zentru (Hidden by Airbnb) ah.",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,de
2338,242287,232510249,05-02-2018,34578132,Elisa,"Very nice place to stay at! It was very clean, the family was really helpful and we had no trouble getting there or leaving :)",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2339,242287,241733419,10-03-2018,157477006,Надежда,"Прекрасная светлая квартира недалеко от центра Вены. До оперы/ратуши/парка полчаса неспешным шагом, рядом есть несколько магазинов и кофеен, остановка трамвая и вокзал в 5 минутах ходьбы. Очень отзывчивый хозяин - отвечает быстро и всегда готов помочь :)",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,ru
2340,242287,245643537,23-03-2018,95548592,Bénédicte Lucille,"The place was perfect for my stay. Close to the city center, easily reachable from the airport and completely equipped.<br/>Plus, working with a safe for the keys makes it really flexible for arrival and departure time. <br/>I recommend!",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2341,242287,253080612,13-04-2018,90287337,Christiane,The location is very convenient (near public transport). Everything was as described.,Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2342,242287,256627254,23-04-2018,159286408,Mehdi,"Hôte très à l'écoute, réactive tout au long du séjour. Logement très propre, bien équipé et super bien situé correspondant parfaitement à la description du début.",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,fr
2343,242287,266525932,20-05-2018,175378985,Ka-Ling,Close to public transportation. I put purchased 3 days public transportation ticket and travel to most places. From the airport I used train s7 to close by. Took one stop of light rail and walk there. There is no elevator.,Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2344,242287,275596154,11-06-2018,99922521,Mike,"Great stay! She was very nice during the whole time, the place is great too!",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2345,242287,280938503,24-06-2018,4524200,Damien,"Very good apartment. The district is very quiet and safe. You are very close to public transportation to go either downtown or to the airport (~4€/30min by S7 train).<br/>It's also very close to the winter palace (walking distance). So if you happen to be tired by the trip, it can be the first exploration to do :)<br/><br/>The Romanin family have been very responsive and helpful. Everything went very smoothly from the checkin to checkout!<br/><br/>Thanks again",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2346,242287,325653063,20-09-2018,2034171,David,I had a wonderful staying at this beautifully furnished apartment. The apartment is airy and spacious with high ceiling.  It was also easily accessible by public transportation. The neighbor is safe and full of amenities.  It is definitely worth its value.  The host provided a detailed checking instruction so I had no problem finding the place. Would definitely stay there if I am going to Vienna.,Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2347,242287,363628746,29-12-2018,15598228,Sepala-Olivier,"Sehr netter und zuvorkommender Kontakt und hat erreicht, dass wir mit den Kindern vorher einchecken konnte. Das fanden wir-nebst der tollen Lage- einfach SUPER!! Vielen Dank und immer gerne wieder.",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,de
2348,242287,430280077,30-03-2019,231929035,Oswald,"Wohnung und Lage sind toll in typischem Wiener Altbau. Unkomplizierte, sehr freundliche Vermieter.",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,de
2349,242287,436464509,13-04-2019,46857332,Luisa,"Tolle und gut gelegene Unterkunft für einen Städtetrip! Die Gastgeberin Julia hat immer sehr schnell geantwortet, wenn es Fragen von unserer Seite gab und auch der Check-In mittels Schlüsselbox hat super geklappt. Vielen Dank!",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,de
2350,242287,482173373,06-07-2019,170355847,Yaroslava,"The apartment is really nice: clean, close to Belvedere and public transport. Check-in isn’t connected with hosts, so we could do it after midnight.<br/>I recommend this apartment for all the people who are looking for the best option in Vienna.",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2351,242287,490710717,19-07-2019,16452478,Ilya,"Great, spacious and clean appartment in a good location (quite yet just a couple of mins by bike to everywhere). Loved it (a bit strange bed though, and crippled wifi, hehe).<br/><br/>Thank you, I had an amazing stay!",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2352,242287,498055804,29-07-2019,109958456,Arcadii,"A great place, there is almost everything that you will need. Nice check-in and check-out options with a lockbox. 7-10 minutes to a train to the airport. There are separated bathrooms, so you should be ready for a very small room with a toilet and a tiny sink. However, the bathroom has a proper size. Loved the place, will definitely recommend.",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2353,242287,562048861,10-11-2019,290463428,Lone,"Es war alles gut, sauber und wie beschrieben. Wir haben uns sehr wohl gefühlt.",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,de
2354,242287,569944934,28-11-2019,48888452,Sergey,Nice appartment! Very beautiful location,Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2355,242287,661393320,07-09-2020,235691789,Clive,Great stay!,Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2356,242287,734430755,26-02-2021,374291971,Patrick,"Sehr nette, unkomplizierte und sehr hilfsbereite Gastgeberin!<br/>Die Wohnung ist gut und zweckmäßig eingerichtet. Platz ist genug für zwei Personen. Alle Geräte in gutem Zustand, WiFi funktionierte einwandfrei. Während meines Aufenthalts war es ruhig. Eine Pizza-Lieferdienst direkt nebenan. Lebensmittelgeschäfte in unmittelbarer Nähe. Straßenbahn und Bahnhof fußläufig erreichbar.<br/>Ein sehr entspannter Aufenthalt. Lieben Dank.",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,de
2357,242287,3.98E+17,02-07-2021,234216896,Denys,"Similar to the review let by other guest, I have mixed feelings about this place.<br/><br/>- Check-in: Very easy to check-in. The instructions are sent ahead of time. The key is left in the key-box with the code downstairs. I give check-in 5*. <br/>- Cleanliness: it was not terrible, but it was not cleaned. There were some peanuts under the sofa, so you know that the host did not clean it well.<br/>- Bedroom: I would not even call it a room. It is probably 2,5m by 2m. There is only a bed in the room and it takes 90% of the space. You can approach the bed from one side only, as three other sides of the bed attached to walls. It feels claustrophobic. The room gets very hot and there is very little air flow. I would recommend to stay in a leaving room and sleep on a couch.<br/>- Blanket: the blanket is a kid's size. It is probably 1,5m by 0,75m - it is tiny. On a hot day, you probably would not care, but it is really uncomfortable. <br/>- Bathroom: the host did not provide neither shampoo nor shower-gel. So, plan to bring and buy one. The soap bottle was filled with water instead of soap. You will probably need to buy it as well.<br/>- WiFi: it was good. Not the fastest, but fast enough to watch YouTube or Netflix. You should not have any issues.<br/>- Washer: It works well. If you stay for several days and/or need to do laundry, you should have no problems to do it. The detergent is actually provided! Instead of shampoo, you get detergent. :)<br/>- Kitchen: no issues there. You get all basic items you may need.<br/>- Check-out: it was not a good experience. The check-out is at 10am but you can ask to stay a bit longer. I assume the host does not have any issues with you staying an extra hour if needed. In my case, however, she came at 9:40am to fix a door phone. I think she could do a better job managing the repair and schedule it 30 min later.",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,en
2358,242287,4.64E+17,02-10-2021,40778615,Lena,"So perfekt!<br/>Schönes Apartment, zentral, alles da … kein Punkt zum kritisieren!",Comfortable city flat at Rennweg,1271221,Familien,Landstra§e,48.19148,16.39017,Entire home/apt,43,4,169,02-10-2021,1.38,2,282,11,de
2359,244031,1478837,14-06-2012,2141673,Terry,"Really enjoyed our stay at Barbaras apartment. The location is excellent and apartment is very well equiped for the traveller, it was one of our favourite locations on our trip to Europe. ",Stadtnest Apartment for 4,1280395,Barbara,Mariahilf,48.19249,16.34447,Entire home/apt,120,2,27,07-11-2021,0.23,4,343,2,en
2360,244031,86481278,16-07-2016,8361549,Simone,"Wir, 3 Freunde aus Köln, waren für 5 Übernachtungen in Wien und haben uns bei Barbara sehr wohlgefühlt! Barbara war sowohl im Vorfeld als auch bei der Ankunft sehr freundlich, hilfsbereit und engagiert. Das Apartment liegt zentral aber ruhig, war sauber, ist sehr gut ausgestattet und geschmackvoll eingerichtet. Das einzige Manko ist, dass das Schlafzimmer mit dem Doppelbett gleichzeitig das Durchgangszimmer zur Toilette ist. Wir können jedoch Barbara als Gastgeberin und das Apartment nur empfehlen! :)",Stadtnest Apartment for 4,1280395,Barbara,Mariahilf,48.19249,16.34447,Entire home/apt,120,2,27,07-11-2021,0.23,4,343,2,de
2361,244031,125496948,06-01-2017,9066480,Kamola,Barbara was very helpful in giving tips and links to plan our trip. She advised us a smart way to reach her place. Despite our late check in she met us and helped with heavy cases. The host manual she prepared in English is impressively comprehensive. We appreciated the location of the apartment- its central but quite. ,Stadtnest Apartment for 4,1280395,Barbara,Mariahilf,48.19249,16.34447,Entire home/apt,120,2,27,07-11-2021,0.23,4,343,2,en
2362,244031,252619184,11-04-2018,7502185,Susie,"Great communication and a lovely clean flat, with great recommendations for sightseeing and the local area.",Stadtnest Apartment for 4,1280395,Barbara,Mariahilf,48.19249,16.34447,Entire home/apt,120,2,27,07-11-2021,0.23,4,343,2,en
2363,244031,442377920,23-04-2019,53077084,Elizabeth,A lovely apartment set in a quiet street. Very easy to get around either by walking or public transport. Barbara is a great host. Great communication and lots of tips for a stress free trip to Vienna.,Stadtnest Apartment for 4,1280395,Barbara,Mariahilf,48.19249,16.34447,Entire home/apt,120,2,27,07-11-2021,0.23,4,343,2,en
2364,244031,581987665,26-12-2019,262053067,Elizabeth,"Barbara is truly a Superhost! She doesn't mess around, and is very detail oriented. She has thought of everything to make your stay perfect. We stayed here over the Christmas holiday. Unfortunately we didn't get a chance to meet her. We had just arrived in Vienna and were having issues with public transportation. She kindly left us a map to the keys, and with it a welcome letter. It explained the basics of the apartment. She also made sure to remind us of which days to get our grocery store shopping done.<br/><br/>At Barbara's place you'll be staying in a normal everyday Viennese community. Her place is in a quiet neighborhood, the apartment is quaint, and has all the essentials. Close to public transportation, food, shopping, etc. Great for families :) Barbara has all the baby supplies you may need.<br/><br/>Things to consider:<br/>-The Apartment, for anyone with a mobility issues, it is located on the first floor with no elevator (in Europe, the first floor is the second floor).<br/><br/>Things we liked:<br/>-The Location, great for us. Took about a 5-8 min walk to get to public transportation. Most places we wanted to see, were extremely easy to get to.<br/>-The Apartment, is very secure, it has 2 separate locks for the apartment door.<br/>-The Neighborhood, is safe and quiet. It's located near some schools. It's a family neighborhood. We enjoyed being in the community.<br/>-The Kitchen, has everything we needed. The essential seasonings, spices, coffee, and coffee filters. Also, grocery bags to use for our grocery shopping.<br/>-The Rooms, were impeccably tidy, clean, and presentable. We were so happy to have a changing table for the baby.<br/>-The Bathroom, was impeccably tidy, clean, and presentable. Fresh towels :) Also, the water temperature could get as hot as you wanted it to be; loved this.<br/>-The Mattress, was comfortable, it has feather pillows and blankets for each person.<br/><br/>Overall I highly recommend Barbara's place it's impeccably clean, quiet, and close access to anything you'd need. There isn't enough kind words to describe her wonderful hospitality. Will book again!",Stadtnest Apartment for 4,1280395,Barbara,Mariahilf,48.19249,16.34447,Entire home/apt,120,2,27,07-11-2021,0.23,4,343,2,en
2365,244031,615622607,08-03-2020,2146954,Thomas,"I had a fantastic stay at Barbara's place. I stayed there for a month while working remotely in Vienna. The apartment is spacious and has everything you need for an extended stay.<br/>I've stayed at a lot of AirBnB's, but I can say with confidence that Barbara is one of the most welcoming and thoughtful hosts I've had. When I first arrived she took the time to give me a detailed tour of the apartment and some local tips, which I really appreciated. She even has a detailed folder with names of local restaurants/bars/places to visit which was very handy! She was also very quick to respond to any questions I had.<br/>Whether it's for shorter or for longer stays, I highly recommend this place!",Stadtnest Apartment for 4,1280395,Barbara,Mariahilf,48.19249,16.34447,Entire home/apt,120,2,27,07-11-2021,0.23,4,343,2,en
2366,244031,664810528,16-09-2020,13863705,Kirsten,This is a neat and clean apartment in a great location!,Stadtnest Apartment for 4,1280395,Barbara,Mariahilf,48.19249,16.34447,Entire home/apt,120,2,27,07-11-2021,0.23,4,343,2,en
2367,244032,1172346,23-04-2012,1259788,Martin,Supernette Wohnung in sehr zentraler Lage (6. Bezirk) - ruhig und hell. Absolut empfehlenswert!,"Your beautiful, central& sunny home",1280331,Corinna & Team,Mariahilf,48.19214,16.34293,Entire home/apt,85,2,150,26-07-2021,1.24,2,344,3,de
2368,244032,1456253,11-06-2012,2227827,Jakub,"I have to admit, that staying at Corinna's place was great. The flat is very nicely decorated, has spacious bathroom and kitchen equipped with everything you might need during your stay in Vienna :)<br/><br/>Corinna is extremely helpful and friendly person, who will drop you a few tips, which will come handy during your stay in Vienna. It was surely a great fun to spend time at her apartment. Thanks, Corinna:)","Your beautiful, central& sunny home",1280331,Corinna & Team,Mariahilf,48.19214,16.34293,Entire home/apt,85,2,150,26-07-2021,1.24,2,344,3,en
2369,244032,3677688,03-03-2013,4993268,Simon,"Corinna's flat is really nice and cozy, big and warm! We had everything we needed and enjoyed cooking in a well equipped kitchen and relaxing in the other rooms.<br/>The flat is situated in one of Vienna's nicest areas and close to the inner center. So we had interesting walks while exploring the district.<br/>We had a nice and warm welcome by one of Corinna's friends and everything was well prepared.<br/>We would definitely visit her flat again!","Your beautiful, central& sunny home",1280331,Corinna & Team,Mariahilf,48.19214,16.34293,Entire home/apt,85,2,150,26-07-2021,1.24,2,344,3,en
